Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000800,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,,,26.8,34.1,"4,483","(32.3401797646, -90.2268185213)",UNHBEH,CSMOKING,2836000,28049000800,Current Smoking
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010203,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.7,,,68.4,74.5,"2,892","(32.3777863053, -90.2193404986)",PREVENT,CHOLSCREEN,2836000,28049010203,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.7,,,29.5,39.3,"5,673","(32.3914073435, -90.1326233954)",PREVENT,COREW,2836000,28049010102,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,36.6,,,27.9,45.1,"1,950","(32.3199223985, -90.1980304796)",HLTHOUT,TEETHLOST,2836000,28049001900,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22,,,17.8,26.8,"2,518","(32.3146727051, -90.2454096274)",PREVENT,COREW,2836000,28049002300,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,,,4.9,6.3,"2,892","(32.3777863053, -90.2193404986)",HLTHOUT,STROKE,2836000,28049010203,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,,,4.7,6,"2,518","(32.3146727051, -90.2454096274)",HLTHOUT,STROKE,2836000,28049002300,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,,,2.8,3.5,77,"(32.3891051587, -90.2686162692)",HLTHOUT,KIDNEY,2836000,28049010500,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001000,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.8,,,32.9,42.8,"1,509","(32.3305746651, -90.2089575618)",PREVENT,DENTAL,2836000,28049001000,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,,,2.4,2.7,"3,581","(32.2952059785, -90.2068443548)",HLTHOUT,CANCER,2836000,28049011500,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,35.7,,,30.1,41,"2,015","(32.3436482912, -90.2098240871)",PREVENT,ACCESS2,2836000,28049000900,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,37.4,,,27.7,47.6,"3,257","(32.3151937739, -90.2240153221)",HLTHOUT,TEETHLOST,2836000,28049002100,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,,,16.8,19.5,"2,892","(32.3777863053, -90.2193404986)",HLTHOUT,DIABETES,2836000,28049010203,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.6,10.3,"1,171","(32.2289509142, -90.2151651714)",HLTHOUT,PHLTH,2836000,28049011103,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.8,12.1,"1,586","(32.2940043377, -90.2226483173)",HLTHOUT,CASTHMA,2836000,28049003200,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,,,2.5,3.4,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,STROKE,2836000,28049010809,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002400,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.5,,,21.6,32.9,"4,565","(32.3034428694, -90.2303837936)",PREVENT,ACCESS2,2836000,28049002400,Health Insurance
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.9,,,45.5,48.2,"2,388","(32.308201226, -90.2084021164)",HLTHOUT,BPHIGH,2836000,28049002500,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,,5.6,6.6,"2,926","(32.2505825226, -90.2349934614)",HLTHOUT,CHD,2836000,28049003700,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001400,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.6,,,86.1,90.5,"3,076","(32.3400347421, -90.1387066293)",PREVENT,PAPTEST,2836000,28049001400,Pap Smear Test
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29,,,23.2,35.1,"2,450","(32.3230862923, -90.2352663163)",PREVENT,COREM,2836000,28049002200,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,,,4.7,7.1,622,"(32.4055231258, -90.1578816308)",HLTHOUT,ARTHRITIS,2836000,28089030105,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000800,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,,,11.2,13.2,"4,483","(32.3401797646, -90.2268185213)",HLTHOUT,CASTHMA,2836000,28049000800,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,,,11.3,13.2,"2,637","(32.3665228128, -90.1634025553)",HLTHOUT,DIABETES,2836000,28049000301,Diabetes
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001200,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.5,,,68.8,73.9,"1,823","(32.341655318, -90.1880337023)",PREVENT,CHOLSCREEN,2836000,28049001200,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,,,28,32.1,"6,137","(32.3844840557, -90.1837056957)",HLTHOUT,ARTHRITIS,2836000,28049010202,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010203,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.4,,,43.5,47.1,"2,892","(32.3777863053, -90.2193404986)",UNHBEH,OBESITY,2836000,28049010203,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.1,,,28.1,30.1,"4,143","(32.3380096287, -90.1721630218)",UNHBEH,OBESITY,2836000,28049001300,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,,,3,3.8,"4,494","(32.2679492554, -90.297683472)",HLTHOUT,STROKE,2836000,28049010808,Stroke
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000302,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,76.2,,,74.8,77.5,"4,050","(32.3700798374, -90.1547605542)",PREVENT,BPMED,2836000,28049000302,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011101,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29,,,25.7,32.3,"2,827","(32.2470923241, -90.2706288247)",UNHBEH,LPA,2836000,28049011101,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,,,6.9,9.3,"2,892","(32.3777863053, -90.2193404986)",HLTHOUT,COPD,2836000,28049010203,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002300,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.6,,,37.1,45.9,"2,518","(32.3146727051, -90.2454096274)",UNHBEH,LPA,2836000,28049002300,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,,,12.1,14.9,"3,250","(32.3857261753, -90.161721287)",HLTHOUT,PHLTH,2836000,28049010201,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000800,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,,,4.8,5.4,"4,483","(32.3401797646, -90.2268185213)",HLTHOUT,CANCER,2836000,28049000800,Cancer (except skin)
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,55,,,53.6,56.4,"1,950","(32.3199223985, -90.1980304796)",HLTHOUT,BPHIGH,2836000,28049001900,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,,,5.1,6.3,"4,143","(32.3380096287, -90.1721630218)",HLTHOUT,CHD,2836000,28049001300,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,,,7,9.2,"1,509","(32.3305746651, -90.2089575618)",HLTHOUT,STROKE,2836000,28049001000,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,67.5,,,63,71.9,"1,827","(32.3294454095, -90.1955300324)",PREVENT,MAMMOUSE,2836000,28049001100,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011002,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.2,,,39.2,42.8,"4,390","(32.2610272446, -90.265130469)",UNHBEH,OBESITY,2836000,28049011002,Obesity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.9,,,21.1,28.8,"6,508","(32.2812612493, -90.2392578521)",PREVENT,COREW,2836000,28049003300,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011002,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,,,11.4,12.7,"4,390","(32.2610272446, -90.265130469)",UNHBEH,BINGE,2836000,28049011002,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,,,11.3,15.5,77,"(32.3891051587, -90.2686162692)",HLTHOUT,PHLTH,2836000,28049010500,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,,,8,9.1,"3,442","(32.3500168004, -90.2038372112)",UNHBEH,BINGE,2836000,28049000600,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.1,,,19.6,25.1,"2,104","(32.2795847495, -90.2022037077)",PREVENT,COREW,2836000,28049003000,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,70.4,,,64.4,75.7,"2,518","(32.3146727051, -90.2454096274)",PREVENT,MAMMOUSE,2836000,28049002300,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,73.5,,,70.1,76.5,"1,827","(32.3294454095, -90.1955300324)",PREVENT,PAPTEST,2836000,28049001100,Pap Smear Test
2014,MS,Mississippi,Jackson,City,BRFSS,Health Outcomes,2836000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,,4.4,4.6,"173,514","(32.31627222, -90.2124528561)",HLTHOUT,STROKE,2836000,,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,72.3,,,68.4,76.4,"2,450","(32.3230862923, -90.2352663163)",PREVENT,PAPTEST,2836000,28049002200,Pap Smear Test
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,29.6,,,27.5,32.2,"3,581","(32.2952059785, -90.2068443548)",HLTHOUT,HIGHCHOL,2836000,28049011500,High Cholesterol
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011001,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.2,,,44.6,47.8,"5,718","(32.2820671233, -90.2675496365)",UNHBEH,SLEEP,2836000,28049011001,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001400,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,77.6,,,73.8,80.6,"3,076","(32.3400347421, -90.1387066293)",PREVENT,MAMMOUSE,2836000,28049001400,Mammography
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,37.1,,,35.5,38.7,"4,494","(32.2679492554, -90.297683472)",HLTHOUT,HIGHCHOL,2836000,28049010808,High Cholesterol
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003800,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.6,,,36.5,45,"3,019","(32.245231086, -90.2219378426)",PREVENT,DENTAL,2836000,28049003800,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,82,,,81,82.9,"6,137","(32.3844840557, -90.1837056957)",PREVENT,CHECKUP,2836000,28049010202,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,,,3.8,4.7,"3,284","(32.3659087039, -90.261172434)",HLTHOUT,KIDNEY,2836000,28049010301,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,,,10.6,13.6,"5,673","(32.3914073435, -90.1326233954)",HLTHOUT,MHLTH,2836000,28049010102,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,,,2.5,3,"3,076","(32.3400347421, -90.1387066293)",HLTHOUT,KIDNEY,2836000,28049001400,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003600,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,,,12,13.6,"3,952","(32.2631259622, -90.2457588861)",HLTHOUT,DIABETES,2836000,28049003600,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.6,,,3.2,4,"3,264","(32.3195456692, -90.1687404216)",HLTHOUT,CHD,2836000,28049001500,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000302,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.1,,,26.1,33.9,"4,050","(32.3700798374, -90.1547605542)",PREVENT,COREW,2836000,28049000302,Core preventive services for older women
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,85.6,,,84.9,86.4,"1,047","(32.3197192007, -90.2062608176)",PREVENT,BPMED,2836000,28049002000,Taking BP Medication
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,65.2,,,61.8,68.6,"6,508","(32.2812612493, -90.2392578521)",PREVENT,CHOLSCREEN,2836000,28049003300,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,,,29.2,36,"1,827","(32.3294454095, -90.1955300324)",PREVENT,DENTAL,2836000,28049001100,Dental Visit
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010902,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,84,,,83.1,84.8,"1,819","(32.3020333386, -90.2663131694)",PREVENT,BPMED,2836000,28049010902,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000600,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.4,,,21.2,34.1,"3,442","(32.3500168004, -90.2038372112)",PREVENT,COREM,2836000,28049000600,Core preventive services for older men
2014,MS,Mississippi,Jackson,City,BRFSS,Health Outcomes,2836000,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.8,,,22.7,25.1,"173,514","(32.31627222, -90.2124528561)",HLTHOUT,TEETHLOST,2836000,,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002000,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.4,,,47.9,50.7,"1,047","(32.3197192007, -90.2062608176)",UNHBEH,SLEEP,2836000,28049002000,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,,,17,21.7,"2,518","(32.3146727051, -90.2454096274)",HLTHOUT,PHLTH,2836000,28049002300,Physical Health
