StateAbbr,Year,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,Geolocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,63.3,59.2,66.8,,,"1,586",POINT (-90.2226483173 32.2940043377),PREVENT,CHOLSCREEN,2836000,28049003200,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,78.8,77.5,80.1,,,"4,494",POINT (-90.297683472 32.2679492554),PREVENT,BPMED,2836000,28049010808,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003400,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,75.4,73.8,77,,,"3,832",POINT (-90.2219754256 32.2808856068),PREVENT,BPMED,2836000,28049003400,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,51.1,49.5,52.8,,,"3,257",POINT (-90.2240153221 32.3151937739),HLTHOUT,BPHIGH,2836000,28049002100,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,34.1,33,35.2,,,"4,584",POINT (-90.1333490224 32.3760966125),HLTHOUT,HIGHCHOL,2836000,28049000100,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74.7,73.5,75.8,,,"1,171",POINT (-90.2151651714 32.2289509142),PREVENT,BPMED,2836000,28049011103,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,33.4,31.8,35.5,,,"1,586",POINT (-90.2226483173 32.2940043377),HLTHOUT,HIGHCHOL,2836000,28049003200,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.1,68.6,73.5,,,"4,390",POINT (-90.265130469 32.2610272446),PREVENT,CHOLSCREEN,2836000,28049011002,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,76.4,73.8,78.9,,,"4,494",POINT (-90.297683472 32.2679492554),PREVENT,CHOLSCREEN,2836000,28049010808,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,32.8,31.6,34,,,"5,673",POINT (-90.1326233954 32.3914073435),HLTHOUT,HIGHCHOL,2836000,28049010102,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,40.2,39,41.6,,,"1,950",POINT (-90.1980304796 32.3199223985),HLTHOUT,HIGHCHOL,2836000,28049001900,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.4,39.1,41.7,,,"3,019",POINT (-90.2219378426 32.245231086),HLTHOUT,BPHIGH,2836000,28049003800,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,36.7,35.4,38,,,"2,388",POINT (-90.2084021164 32.308201226),HLTHOUT,HIGHCHOL,2836000,28049002500,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,54.5,53.1,55.9,,,"2,450",POINT (-90.2352663163 32.3230862923),HLTHOUT,BPHIGH,2836000,28049002200,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.4,42.6,46.2,,,"6,508",POINT (-90.2392578521 32.2812612493),HLTHOUT,BPHIGH,2836000,28049003300,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.7,24.7,,,"3,264",POINT (-90.1687404216 32.3195456692),HLTHOUT,BPHIGH,2836000,28049001500,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001300,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,76.5,75.2,77.8,,,"4,143",POINT (-90.1721630218 32.3380096287),PREVENT,CHOLSCREEN,2836000,28049001300,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28121020207,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,1,POINT (-90.0677891779 32.2959128998),PREVENT,CHOLSCREEN,2836000,28121020207,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,77.5,76.2,79,,,"2,518",POINT (-90.2454096274 32.3146727051),PREVENT,BPMED,2836000,28049002300,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,40.8,39.1,42.4,,,"2,450",POINT (-90.2352663163 32.3230862923),HLTHOUT,HIGHCHOL,2836000,28049002200,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003300,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,76.2,74.6,77.7,,,"6,508",POINT (-90.2392578521 32.2812612493),PREVENT,BPMED,2836000,28049003300,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011400,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,67.9,64.9,70.9,,,"1,272",POINT (-90.1880062695 32.3113779365),PREVENT,CHOLSCREEN,2836000,28049011400,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002400,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,81.9,80.7,83.2,,,"4,565",POINT (-90.2303837936 32.3034428694),PREVENT,BPMED,2836000,28049002400,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,25.5,24.4,27,,,"3,581",POINT (-90.2068443548 32.2952059785),HLTHOUT,HIGHCHOL,2836000,28049011500,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,81.2,80,82.4,,,"2,450",POINT (-90.2352663163 32.3230862923),PREVENT,BPMED,2836000,28049002200,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,33.8,33,34.7,,,"4,143",POINT (-90.1721630218 32.3380096287),HLTHOUT,HIGHCHOL,2836000,28049001300,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,33.9,36.6,,,"4,584",POINT (-90.1333490224 32.3760966125),HLTHOUT,BPHIGH,2836000,28049000100,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010102,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,77.3,76,78.4,,,"5,673",POINT (-90.1326233954 32.3914073435),PREVENT,BPMED,2836000,28049010102,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000700,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,69.8,66.5,72.8,,,"5,710",POINT (-90.2571613241 32.3422170976),PREVENT,CHOLSCREEN,2836000,28049000700,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003700,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,76.4,75.2,77.6,,,"2,926",POINT (-90.2349934614 32.2505825226),PREVENT,BPMED,2836000,28049003700,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,73.2,70.5,75.8,,,"2,015",POINT (-90.2098240871 32.3436482912),PREVENT,CHOLSCREEN,2836000,28049000900,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,38.3,36.4,40.1,,,"1,604",POINT (-90.2991097228 32.3096172571),HLTHOUT,HIGHCHOL,2836000,28049010801,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000800,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,66.5,64,68.9,,,"4,483",POINT (-90.2268185213 32.3401797646),PREVENT,CHOLSCREEN,2836000,28049000800,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001500,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.1,71.3,76,,,"3,264",POINT (-90.1687404216 32.3195456692),PREVENT,CHOLSCREEN,2836000,28049001500,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,56.9,55,58.7,,,"1,272",POINT (-90.1880062695 32.3113779365),HLTHOUT,BPHIGH,2836000,28049011400,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,33.9,32.8,35,,,"5,395",POINT (-90.1295873326 32.3604779334),HLTHOUT,HIGHCHOL,2836000,28049000200,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000800,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,54.1,52.7,55.4,,,"4,483",POINT (-90.2268185213 32.3401797646),HLTHOUT,BPHIGH,2836000,28049000800,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,84.1,83,85.1,,,"6,137",POINT (-90.1837056957 32.3844840557),PREVENT,BPMED,2836000,28049010202,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,78.8,78,79.7,,,"1,377",POINT (-90.1767733078 32.2960209234),PREVENT,BPMED,2836000,28049002700,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28089030105,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.1,33.4,56.3,,,622,POINT (-90.1578816308 32.4055231258),PREVENT,CHOLSCREEN,2836000,28089030105,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,31.4,30,32.8,,,"4,494",POINT (-90.297683472 32.2679492554),HLTHOUT,HIGHCHOL,2836000,28049010808,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.2,38.5,41.9,,,"4,050",POINT (-90.1547605542 32.3700798374),HLTHOUT,BPHIGH,2836000,28049000302,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,50,48.4,51.5,,,"1,604",POINT (-90.2991097228 32.3096172571),HLTHOUT,BPHIGH,2836000,28049010801,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000900,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,58.2,56.7,59.8,,,"2,015",POINT (-90.2098240871 32.3436482912),HLTHOUT,BPHIGH,2836000,28049000900,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,54.4,52.6,56,,,"3,284",POINT (-90.261172434 32.3659087039),HLTHOUT,BPHIGH,2836000,28049010301,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,76.3,75.1,77.7,,,"4,390",POINT (-90.265130469 32.2610272446),PREVENT,BPMED,2836000,28049011002,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002400,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,72.2,69,75.4,,,"4,565",POINT (-90.2303837936 32.3034428694),PREVENT,CHOLSCREEN,2836000,28049002400,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002500,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,80.5,79.5,81.4,,,"2,388",POINT (-90.2084021164 32.308201226),PREVENT,BPMED,2836000,28049002500,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.9,38.1,41.9,,,"2,637",POINT (-90.1634025553 32.3665228128),HLTHOUT,BPHIGH,2836000,28049000301,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,38.3,37.3,39.3,,,"2,104",POINT (-90.2022037077 32.2795847495),HLTHOUT,HIGHCHOL,2836000,28049003000,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.5,43.6,47.2,,,"3,832",POINT (-90.2219754256 32.2808856068),HLTHOUT,BPHIGH,2836000,28049003400,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,34.4,33.1,35.7,,,"5,718",POINT (-90.2675496365 32.2820671233),HLTHOUT,HIGHCHOL,2836000,28049011001,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010203,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,82.2,81.1,83.3,,,"2,892",POINT (-90.2193404986 32.3777863053),PREVENT,BPMED,2836000,28049010203,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,72.6,71.1,74.3,,,"3,931",POINT (-90.2228454457 32.2626920049),PREVENT,BPMED,2836000,28049003500,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011101,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,75.7,73.2,78,,,"2,827",POINT (-90.2706288247 32.2470923241),PREVENT,CHOLSCREEN,2836000,28049011101,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002700,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.6,45.3,47.9,,,"1,377",POINT (-90.1767733078 32.2960209234),HLTHOUT,BPHIGH,2836000,28049002700,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,36.5,34.8,38.2,,,"6,137",POINT (-90.1837056957 32.3844840557),HLTHOUT,HIGHCHOL,2836000,28049010202,High Cholesterol
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,63.5,62.2,64.6,,,"1,827",POINT (-90.1955300324 32.3294454095),HLTHOUT,BPHIGH,2836000,28049001100,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,79,78.3,79.7,,,"2,104",POINT (-90.2022037077 32.2795847495),PREVENT,BPMED,2836000,28049003000,Taking BP Medication
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39,37.1,41,,,"2,093",POINT (-90.3139868721 32.2562304412),HLTHOUT,BPHIGH,2836000,28049010809,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.4,43.8,46.9,,,"2,764",POINT (-90.2730968105 32.3245803396),HLTHOUT,BPHIGH,2836000,28049010901,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001900,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.5,69.2,73.8,,,"1,950",POINT (-90.1980304796 32.3199223985),PREVENT,CHOLSCREEN,2836000,28049001900,Cholesterol Screening
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.1,40.2,43.9,,,"4,494",POINT (-90.297683472 32.2679492554),HLTHOUT,BPHIGH,2836000,28049010808,High Blood Pressure
MS,2015,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000600,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,85.3,84.4,86.2,,,"3,442",POINT (-90.2038372112 32.3500168004),PREVENT,BPMED,2836000,28049000600,Taking BP Medication
